DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEAD_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SAFE_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,VZ,YEAR,MONTH,DAY_OF_WEEK,EPSILON,SAMPLES,NBR_VZ_INITIATIVES
2018-01-27,13:23,,,40.75123,-73.9366,"(40.75123, -73.9366)",41 AVENUE                       ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3836154,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,1,5,0.3,70,1
2018-03-26,14:25,BRONX,10466.0,40.89365,-73.858215,"(40.89365, -73.858215)",,,682       EAST 233 STREET               ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3873497,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,3,0,0.3,70,0
2013-05-25,0:10,BROOKLYN,11237.0,40.7041308,-73.93023609999999,"(40.7041308, -73.9302361)",FLUSHING AVENUE                 ,VANDERVORT PLACE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,196031,SPORT UTILITY / STATION WAGON,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,5,5,0.3,70,2
2013-04-19,16:05,QUEENS,11377.0,40.740427,-73.8967026,"(40.740427, -73.8967026)",68 STREET                       ,QUEENS BOULEVARD                ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,241879,PASSENGER VEHICLE,BICYCLE,,,,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2013,4,4,0.3,70,4
2013-08-27,18:30,BROOKLYN,11219.0,40.6225661,-73.99798630000002,"(40.6225661, -73.9979863)",NEW UTRECHT AVENUE              ,15 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,124347,SPORT UTILITY / STATION WAGON,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,1,0.3,70,0
2017-02-24,10:30,BRONX,10475.0,40.86928,-73.828514,"(40.86928, -73.828514)",,,2050      BARTOW AVENUE                 ,1,0,1,0,0,0,0,0,Glare,,,,,3622931,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,2,4,0.3,70,0
2012-07-02,8:32,BROOKLYN,11225.0,40.6613872,-73.9536154,"(40.6613872, -73.9536154)",ROGERS AVENUE                   ,LINCOLN ROAD                    ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,152373,PASSENGER VEHICLE,,,,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2012,7,0,0.4,70,4
2017-12-14,16:40,MANHATTAN,10019.0,40.76457,-73.97364,"(40.76457, -73.97364)",CENTRAL PARK SOUTH              ,GRAND ARMY PLAZA,,1,0,1,0,0,0,0,0,Unspecified,,,,,3809248,TAXI,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,12,3,0.4,70,1
2018-02-27,11:08,QUEENS,11432.0,40.7052,-73.79926,"(40.7052, -73.79926)",,,90-25     161 STREET                    ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3854232,SPORT UTILITY / STATION WAGON,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,2,1,0.4,70,2
2013-12-30,7:05,QUEENS,11355.0,40.75933,-73.8259671,"(40.75933, -73.8259671)",41 AVENUE                       ,UNION STREET                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,253852,PASSENGER VEHICLE,,,,,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2013,12,0,0.4,70,7
2012-10-16,16:17,BRONX,10457.0,40.8441785,-73.89742700000002,"(40.8441785, -73.897427)",THIRD AVENUE                    ,EAST 175 STREET                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,100378,UNKNOWN,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2012,10,1,0.4,70,4
2013-12-07,23:00,QUEENS,11372.0,40.7489641,-73.8917522,"(40.7489641, -73.8917522)",37 AVENUE                       ,74 STREET                       ,,2,0,1,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,283827,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2013,12,5,0.4,70,5
2016-05-07,9:40,QUEENS,11421.0,40.692421,-73.8515031,"(40.692421, -73.8515031)",WOODHAVEN BOULEVARD             ,88 AVENUE                       ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3438877,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2016,5,5,0.4,70,3
2016-07-28,2:38,BROOKLYN,11236.0,40.63936470000001,-73.9100215,"(40.6393647, -73.9100215)",                                ,                                ,748 EAST 86 STREET                      ,2,0,2,0,0,0,0,0,Unspecified,,,,,3489544,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,7,3,0.4,70,0
2013-07-09,19:05,BRONX,10467.0,40.8613166,-73.8655326,"(40.8613166, -73.8655326)",HOLLAND AVENUE                  ,WARING AVENUE                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,105285,PASSENGER VEHICLE,BICYCLE,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7,1,0.4,70,1
2017-01-02,18:30,BROOKLYN,11203.0,40.6420144,-73.9312919,"(40.6420144, -73.9312919)",AVENUE D                        ,EAST 48 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3592641,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,1,0,0.4,70,2
2016-04-05,8:30,QUEENS,11361.0,40.7612179,-73.7707868,"(40.7612179, -73.7707868)",43 AVENUE                       ,213 STREET                      ,                                        ,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,3427489,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4,1,0.4,70,0
2013-09-23,16:30,QUEENS,11691.0,40.60431129999999,-73.75298769999998,"(40.6043113, -73.7529877)",,,P/L 20-07 MOTT AVE                      ,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,203275,AMBULANCE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9,0,0.4,70,0
2016-12-26,15:45,BROOKLYN,11224.0,40.5763924,-73.9868932,"(40.5763924, -73.9868932)",WEST 20 STREET                  ,MERMAID AVENUE,,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3587723,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,12,0,0.4,70,0
2012-12-16,15:40,QUEENS,11417.0,40.6850839,-73.8351173,"(40.6850839, -73.8351173)",103 AVENUE                      ,107 STREET                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,229352,OTHER,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,12,6,0.4,70,1
2017-02-21,14:40,BRONX,10461.0,40.844345,-73.846115,"(40.844345, -73.846115)",,,1497      WILLIAMSBRIDGE ROAD           ,1,0,1,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,3619896,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,2,1,0.4,70,0
2017-12-08,12:30,QUEENS,11101.0,40.745975,-73.948074,"(40.745975, -73.948074)",21 STREET                       ,46 AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3805841,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,12,4,0.4,70,0
2013-08-15,22:04,STATEN ISLAND,10301.0,40.6382695,-74.0787893,"(40.6382695, -74.0787893)",VICTORY BOULEVARD               ,CORSON AVENUE                   ,,2,0,1,0,0,0,1,0,Unspecified,,,,,289069,PASSENGER VEHICLE,,,,,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,2013,8,3,0.4,70,7
2014-01-27,17:15,QUEENS,11412.0,40.6916677,-73.76238590000001,"(40.6916677, -73.7623859)",LINDEN BOULEVARD                ,FARMERS BOULEVARD               ,,1,0,1,0,0,0,0,0,Unspecified,,,,,272179,UNKNOWN,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,1,0,0.4,70,1
2016-11-10,7:11,BRONX,10473.0,40.8218813,-73.8592605,"(40.8218813, -73.8592605)",LAFAYETTE AVENUE                ,BOLTON AVENUE,,1,0,1,0,0,0,0,0,,,,,,3559607,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,11,3,0.4,70,1
2017-05-01,18:12,QUEENS,11358.0,40.76027,-73.80400999999998,"(40.76027, -73.80401)",162 STREET                      ,SANFORD AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3661255,BICYCLE,SPORT UTILITY / STATION WAGON,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2017,5,0,0.4,70,2
2017-02-14,22:50,QUEENS,11418.0,40.699104,-73.83332,"(40.699104, -73.83332)",116 STREET                      ,JAMAICA AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3615637,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2017,2,1,0.4,70,2
2017-08-31,18:50,BRONX,10469.0,40.874264,-73.851036,"(40.874264, -73.851036)",,,3366      BOUCK AVENUE                  ,1,0,1,0,0,0,0,0,,,,,,3742038,PASSENGER VEHICLE,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,8,3,0.4,70,1
2017-02-24,10:30,BRONX,10475.0,40.86928,-73.828514,"(40.86928, -73.828514)",,,2050      BARTOW AVENUE                 ,1,0,1,0,0,0,0,0,Glare,,,,,3622931,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,2,4,0.4,70,0
2017-01-17,18:01,BROOKLYN,11236.0,40.6363936,-73.89256529999999,"(40.6363936, -73.8925653)",,,1881      ROCKAWAY PARKWAY              ,1,0,1,0,0,0,0,0,Unspecified,,,,,3600441,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017,1,1,0.4,70,1
2015-10-04,22:20,QUEENS,11429.0,40.7149454,-73.7356018,"(40.7149454, -73.7356018)",SPRINGFIELD BOULEVARD           ,100 AVENUE                      ,,2,0,1,0,0,0,1,0,Unspecified,Unspecified,,,,3309461,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,6,0.4,70,1
2014-10-14,13:05,BROOKLYN,11203.0,40.663191,-73.9372643,"(40.663191, -73.9372643)",LEFFERTS AVENUE                 ,TROY AVENUE                     ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,1038484,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,2014,10,1,0.5,70,5
2014-01-08,10:58,MANHATTAN,10029.0,40.7909397,-73.9472305,"(40.7909397, -73.9472305)",EAST 104 STREET                 ,LEXINGTON AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,57345,PASSENGER VEHICLE,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,1,2,0.5,70,2
2013-06-22,11:45,QUEENS,11355.0,40.7581922,-73.82317629999999,"(40.7581922, -73.8231763)",BOWNE STREET                    ,SANFORD AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,250915,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2013,6,5,0.5,70,5
2018-03-17,18:25,BROOKLYN,11231.0,40.748787,-73.89336999999998,"(40.748787, -73.89337)",,,150       MILL STREET                   ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3864833,SPORT UTILITY / STATION WAGON,,,,,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,2018,3,5,0.5,70,5
2017-03-16,22:15,QUEENS,11422.0,40.665268,-73.73555999999998,"(40.665268, -73.73556)",,,243-02    SOUTH CONDUIT AVENUE          ,1,0,1,0,0,0,0,0,Unspecified,,,,,3633442,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,3,3,0.5,70,0
2014-11-13,17:25,QUEENS,11361.0,40.76164489999999,-73.76881440000002,"(40.7616449, -73.7688144)",214 PLACE                       ,43 AVENUE                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,2823803,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,3,0.5,70,0
2015-11-06,17:25,QUEENS,11429.0,40.71384120000001,-73.73766590000002,"(40.7138412, -73.7376659)",218 STREET                      ,HEMPSTEAD AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3330199,SPORT UTILITY / STATION WAGON,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2015,11,4,0.5,70,2
2013-05-31,14:40,QUEENS,11691.0,40.6022442,-73.7541477,"(40.6022442, -73.7541477)",BEACH 21 STREET                 ,CORNAGA AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,202988,PASSENGER VEHICLE,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5,4,0.5,70,0
2016-11-13,18:11,QUEENS,11423.0,40.7210636,-73.75944190000001,"(40.7210636, -73.7594419)",HILLSIDE AVENUE                 ,FRANCIS LEWIS BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,,,,,3559082,PASSENGER VEHICLE,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2016,11,6,0.5,70,3
2013-09-12,19:45,BROOKLYN,11234.0,40.6114632,-73.92436490000001,"(40.6114632, -73.9243649)",FLATBUSH AVENUE                 ,AVENUE T                        ,,2,0,2,0,0,0,0,0,Unspecified,,,,,128587,UNKNOWN,,,,,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2013,9,3,0.5,70,4
2017-01-14,19:35,STATEN ISLAND,10301.0,40.637794,-74.07974,"(40.637794, -74.07974)",,,107       VICTORY BOULEVARD             ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3598959,PASSENGER VEHICLE,,,,,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2017,1,5,0.5,70,5
2013-03-04,17:45,QUEENS,11412.0,40.6923814,-73.7624302,"(40.6923814, -73.7624302)",DUNKIRK STREET                  ,FARMERS BOULEVARD               ,,1,0,1,0,0,0,0,0,Unspecified,,,,,269702,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3,0,0.5,70,0
2014-01-24,10:20,BRONX,10475.0,40.8687708,-73.8317333,"(40.8687708, -73.8317333)",BARTOW AVENUE                   ,BAYCHESTER AVENUE               ,,2,0,1,0,0,0,1,0,Passing or Lane Usage Improper,,,,,91807,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,1,4,0.5,70,1
2014-01-14,17:10,STATEN ISLAND,10304.0,40.6152063,-74.0846476,"(40.6152063, -74.0846476)",TARGEE STREET                   ,VANDERBILT AVENUE               ,,1,0,1,0,0,0,0,0,Unspecified,,,,,290236,UNKNOWN,,,,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2014,1,1,0.5,70,4
2017-07-02,12:45,,,40.7304,-73.81505600000001,"(40.7304, -73.815056)",KISSENA BOULEVARD               ,71 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3703127,PASSENGER VEHICLE,,,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2017,7,6,0.5,70,3
2015-04-03,20:30,,,40.5689557,-74.1112748,"(40.5689557, -74.1112748)",,,P/L OF 2600 HYLAN BOULEVARD             ,1,0,1,0,0,0,0,0,Unspecified,,,,,3197747,UNKNOWN,,,,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2015,4,4,0.5,70,4
2016-03-21,17:28,QUEENS,11434.0,40.67933350000001,-73.7779328,"(40.6793335, -73.7779328)",                                ,                                ,165-40 BAISLEY BOULEVARD                ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3428245,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,3,0,0.5,70,0
2016-03-24,18:00,BRONX,10465.0,40.827351,-73.8230069,"(40.827351, -73.8230069)",                                ,                                ,3680 EAST TREMONT AVENUE                ,1,0,1,0,0,0,0,0,Unspecified,,,,,3412538,PASSENGER VEHICLE,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2016,3,3,0.5,70,2
2013-07-03,14:40,BROOKLYN,11233.0,40.6791456,-73.9265631,"(40.6791456, -73.9265631)",SUMPTER STREET                  ,FULTON STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,183725,UNKNOWN,BICYCLE,,,,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2013,7,2,0.6,70,5
2013-12-13,12:00,MANHATTAN,10029.0,40.7922458,-73.9462797,"(40.7922458, -73.9462797)",EAST 106 STREET                 ,LEXINGTON AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,57252,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2013,12,4,0.6,70,3
2017-12-01,18:00,,,40.75887,-73.82064,"(40.75887, -73.82064)",PARSONS BOULEVARD               ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3801518,,,,,,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2017,12,4,0.6,70,5
2014-03-31,11:55,QUEENS,11422.0,40.6656136,-73.7356712,"(40.6656136, -73.7356712)",SUNRISE HIGHWAY                 ,FRANCIS LEWIS BOULEVARD         ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,313782,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,0,0.6,70,0
2017-04-27,17:38,STATEN ISLAND,10306.0,40.568764,-74.11149,"(40.568764, -74.11149)",HYLAN BOULEVARD                 ,ROSS AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3658518,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2017,4,3,0.6,70,4
2014-11-13,17:25,QUEENS,11361.0,40.76164489999999,-73.76881440000002,"(40.7616449, -73.7688144)",214 PLACE                       ,43 AVENUE                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,2823803,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,3,0.6,70,0
2012-10-11,18:50,STATEN ISLAND,10310.0,40.63436160000001,-74.11942909999998,"(40.6343616, -74.1194291)",CASTLETON AVENUE                ,CAROLINE STREET                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,285768,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2012,10,3,0.6,70,2
2017-01-24,19:55,QUEENS,11691.0,40.60224,-73.75416,"(40.60224, -73.75416)",CORNAGA AVENUE                  ,BEACH 21 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3603947,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,1,1,0.6,70,0
2016-05-19,0:00,QUEENS,11411.0,40.6975248,-73.7468181,"(40.6975248, -73.7468181)",FRANCIS LEWIS BOULEVARD         ,116 AVENUE                      ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3451520,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5,3,0.6,70,0
2014-11-24,16:45,QUEENS,11412.0,40.6935094,-73.76236490000002,"(40.6935094, -73.7623649)",FARMERS BOULEVARD               ,116 AVENUE                      ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3097999,PASSENGER VEHICLE,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,0,0.6,70,0
2013-09-19,8:10,STATEN ISLAND,10304.0,40.627341,-74.0809956,"(40.627341, -74.0809956)",VANDUZER STREET                 ,COURT STREET                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,289308,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013,9,3,0.6,70,2
2014-02-04,9:11,STATEN ISLAND,10314.0,40.6118085,-74.121222,"(40.6118085, -74.121222)",WINDSOR ROAD                    ,WINTHROP PLACE                  ,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,290432,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,2,1,0.6,70,1
2016-03-24,18:00,BRONX,10465.0,40.827351,-73.8230069,"(40.827351, -73.8230069)",                                ,                                ,3680 EAST TREMONT AVENUE                ,1,0,1,0,0,0,0,0,Unspecified,,,,,3412538,PASSENGER VEHICLE,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2016,3,3,0.6,70,2
2013-11-19,16:40,QUEENS,11413.0,40.67639970000001,-73.74131740000001,"(40.6763997, -73.7413174)",MERRICK BOULEVARD               ,229 STREET                      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,226320,BICYCLE,PASSENGER VEHICLE,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2013,11,1,0.6,70,3
2016-04-21,14:30,QUEENS,11413.0,40.6645938,-73.7587408,"(40.6645938, -73.7587408)",                                ,                                ,145-00 SPRINGFIELD BOULEVARD            ,1,0,1,0,0,0,0,0,Unspecified,,,,,3424267,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4,3,0.6,70,0
2016-10-27,20:10,QUEENS,11356.0,40.7832257,-73.8431254,"(40.7832257, -73.8431254)",125 STREET                      ,18 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3549090,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,10,3,0.6,70,0
2012-09-27,9:26,QUEENS,11378.0,40.7290866,-73.93102900000002,"(40.7290866, -73.931029)",REVIEW AVENUE                   ,LAUREL HILL BOULEVARD           ,,1,0,1,0,0,0,0,0,Unspecified,,,,,239597,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9,3,0.7,70,0
2014-02-04,9:11,STATEN ISLAND,10314.0,40.6118085,-74.121222,"(40.6118085, -74.121222)",WINDSOR ROAD                    ,WINTHROP PLACE                  ,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,290432,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,2,1,0.7,70,1
2018-03-12,12:15,,,40.57046500000001,-74.10977,"(40.570465, -74.10977)",NEW DORP LANE                   ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3862143,PASSENGER VEHICLE,,,,,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,2018,3,0,0.7,70,6
2016-02-23,2:00,STATEN ISLAND,10310.0,40.6322388,-74.1204377,"(40.6322388, -74.1204377)",CARY AVENUE                     ,ELIZABETH STREET                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3393864,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2016,2,1,0.7,70,1
2014-03-26,18:55,QUEENS,11691.0,40.6021943,-73.75522459999998,"(40.6021943, -73.7552246)",CORNAGA AVENUE                  ,BEACH 22 STREET                 ,,1,0,1,0,0,0,0,0,Glare,,,,,311368,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,2,0.7,70,0
2013-09-19,8:10,STATEN ISLAND,10304.0,40.627341,-74.0809956,"(40.627341, -74.0809956)",VANDUZER STREET                 ,COURT STREET                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,289308,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013,9,3,0.7,70,2
2016-10-27,20:10,QUEENS,11356.0,40.7832257,-73.8431254,"(40.7832257, -73.8431254)",125 STREET                      ,18 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3549090,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,10,3,0.7,70,0
2013-03-22,12:45,STATEN ISLAND,10305.0,40.5865308,-74.0959235,"(40.5865308, -74.0959235)",BUEL AVENUE                     ,HUSSON STREET                   ,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,297160,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,3,4,0.7,70,1
2013-10-14,20:50,,,40.72895,-73.9279233,"(40.72895, -73.9279233)",,,,1,0,1,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3045921,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10,0,0.8,70,0
2014-02-04,9:11,STATEN ISLAND,10314.0,40.6118085,-74.121222,"(40.6118085, -74.121222)",WINDSOR ROAD                    ,WINTHROP PLACE                  ,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,290432,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,2,1,0.8,70,1
2018-04-06,23:45,STATEN ISLAND,10306.0,40.576504,-74.1037,"(40.576504, -74.1037)",HYLAN BOULEVARD                 ,LINCOLN AVENUE,,1,0,1,0,0,0,0,0,,,,,,3876384,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2018,4,4,0.8,70,4
